,sentiment,text,text_pt,text_pt_clean,text_pt_lemma
668,negative,"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .","2009 3 de fevereiro de 2010 - A produtora de aço com sede na Finlândia Rautaruukki Oyj (HEL: RTRKS), ou Ruukki, disse hoje que caiu para uma perda antes do imposto maior do que o esperado de EUR46 milhões no quarto trimestre de 2009 de um lucro do ano anterior de EUR45 milhões .",2009 3 fevereiro 2010 produtora aço sede finlândia rautaruukki oyj hel rtrks ruukki disse hoje caiu perda antes imposto maior esperado eur46 milhões quarto trimestre 2009 lucro ano anterior eur45 milhões,2009 3 fevereiro 2010 produtor aço sede finlândia rautaruukkir oyj hel rtrks ruukki dizer hoje cair perda antes impor grande esperar eur46 milhão quarto trimestre 2009 lucro ano anterior eur45 milhão
669,negative,"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a","(ADPnews) - 3 de fevereiro de 2010 - A siderúrgica da Finlândia Rautaruukki Oyj (HEL: RTRKS), ou Ruukki, disse hoje que caiu para um prejuízo antes do imposto maior do que o esperado de EUR 46 milhões (USD 64,5 milhões) no quarto trimestre de 2009 de um",adpnews 3 fevereiro 2010 siderúrgica finlândia rautaruukki oyj hel rtrks ruukki disse hoje caiu prejuízo antes imposto maior esperado eur 46 milhões usd 645 milhões quarto trimestre 2009,adpnewsr 3 fevereiro 2010 siderúrgica finlândiar rautaruukkir oyj hel rtrks ruukki dizer hoje cair prejuízo antes impor grande esperar eur 46 milhão usd 645 milhão quarto trimestre 2009
670,negative,"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .","O resultado antes de impostos diminuiu para quase EUR 14,5 milhões, em comparação com quase EUR 20 milhões no período contabilístico anterior.",resultado antes impostos diminuiu quase eur 145 milhões comparação quase eur 20 milhões período contabilístico anterior,resultar antes imposto diminuir quase eur 145 milhão comparação quase eur 20 milhão período contabilístico anterior
671,negative,The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,"A empresa caiu para um prejuízo operacional de EUR 2,6 milhões, de um lucro de EUR 1,3 milhão.",empresa caiu prejuízo operacional eur 26 milhões lucro eur 13 milhão,empresa cair prejuízo operacional eur 26 milhão lucro eur 13 milhão
672,negative,23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,"23 de abril de 2010 - A empresa finlandesa de construção e engenharia Outotec Oyj HEL: OTE1V disse hoje que caiu para um prejuízo líquido de EUR7,3 milhões no primeiro trimestre de 2010 de um lucro líquido de EUR12,5 milhões no período correspondente do ano passado.",23 abril 2010 empresa finlandesa construção engenharia outotec oyj hel ote1v disse hoje caiu prejuízo líquido eur73 milhões primeiro trimestre 2010 lucro líquido eur125 milhões período correspondente ano passado,23 abril 2010 empresa finlandês construção engenhario outotecr oyj hel ote1v dizer hoje cair prejuízo líquido eur73 milhão primeiro trimestre 2010 lucro líquido eur125 milhão período correspondente ano passado
673,negative,Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,"A Cramo caiu para um prejuízo antes dos impostos de EUR 6,7 milhões, de um lucro antes dos impostos de EUR 58,9 milhões.",cramo caiu prejuízo antes impostos eur 67 milhões lucro antes impostos eur 589 milhões,cramo cair prejuízo antes imposto eur 67 milhão lucro antes imposto eur 589 milhão
674,negative,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",O provedor finlandês de soluções de TI Affecto Oyj HEL: AFE1V disse hoje que caiu para um prejuízo líquido de EUR 115.000 USD 152.000 no segundo trimestre de 2010 de um lucro de EUR 845.000 no período correspondente do ano anterior.,provedor finlandês soluções ti affecto oyj hel afe1v disse hoje caiu prejuízo líquido eur 115000 usd 152000 segundo trimestre 2010 lucro eur 845000 período correspondente ano anterior,provedor finlandês solução ti affecto oyj hel afe1v dizer hoje cair prejuízo líquido eur 115000 usd 152000 segundo trimestre 2010 lucro eur 845000 período correspondente ano anterior
675,negative,"In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .","Em 2009, a Comptel caiu para um prejuízo líquido de EUR 2,1 milhões de um lucro de EUR 6,6 milhões no ano anterior.",2009 comptel caiu prejuízo líquido eur 21 milhões lucro eur 66 milhões ano anterior,2009 comptel cair prejuízo líquido eur 21 milhão lucro eur 66 milhão ano anterior
676,negative,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .","No 2º trimestre de 2009, o lucro antes dos impostos totalizou EUR 13,6 milhões, abaixo dos EUR 26,8 milhões no 2º trimestre de 2008.",2º trimestre 2009 lucro antes impostos totalizou eur 136 milhões abaixo eur 268 milhões 2º trimestre 2008,2º trimestre 2009 lucro antes imposto totalizar eur 136 milhão abaixo eur 268 milhão 2º trimestre 2008
677,negative,"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .","ADPnews - 5 de fevereiro de 2010 - A investidora imobiliária finlandesa Sponda Oyj HEL: SDA1V disse hoje que caiu para um prejuízo líquido de EUR 81,5 milhões, USD 11,8 milhões em 2009, de um lucro de EUR 29,3 milhões em 2008.",adpnews 5 fevereiro 2010 investidora imobiliária finlandesa sponda oyj hel sda1v disse hoje caiu prejuízo líquido eur 815 milhões usd 118 milhões 2009 lucro eur 293 milhões 2008,adpnewsr 5 fevereiro 2010 investidora imobiliário finlandesa spondo oyj hel sda1v dizer hoje cair prejuízo líquido eur 815 milhão usd 118 milhão 2009 lucro eur 293 milhão 2008
678,negative,"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2","ADPnews - 17 de julho de 2009 - A produtora de aço da Finlândia Rautaruukki Oyj Ruukki HEL: RTRKS disse hoje que caiu para um prejuízo líquido de EUR 184 milhões US $ 259,7 milhões no primeiro semestre de 2009 de um lucro líquido de EUR 2",adpnews 17 julho 2009 produtora aço finlândia rautaruukki oyj ruukki hel rtrks disse hoje caiu prejuízo líquido eur 184 milhões us 2597 milhões primeiro semestre 2009 lucro líquido eur 2,adpnewsr 17 julho 2009 produtor aço finlândiar rautaruukkir oyj ruukki hel rtrks dizer hoje cair prejuízo líquido eur 184 milhão us 2597 milhão primeiro semestre 2009 lucro líquido eur 2
679,negative,"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .","O lucro antes de impostos totalizou 56,5 milhões de euros, abaixo dos 232,9 milhões de euros do ano anterior.",lucro antes impostos totalizou 565 milhões euros abaixo 2329 milhões euros ano anterior,lucro antes imposto totalizar 565 milhão euro abaixo 2329 milhão euro ano anterior
680,negative,"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .","O lucro antes de impostos diminuiu 9% para 187,8 milhões de euros nos primeiros nove meses de 2008, em comparação com 207,1 milhões de euros um ano antes.",lucro antes impostos diminuiu 9 1878 milhões euros primeiros nove meses 2008 comparação 2071 milhões euros ano antes,lucro antes imposto diminuir 9 1878 milhão euro primeiro nove mês 2008 comparação 2071 milhão euro ano antes
681,negative,Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,"O lucro antes de impostos diminuiu para EUR 31,6 milhões de EUR 50,0 milhões no ano anterior.",lucro antes impostos diminuiu eur 316 milhões eur 500 milhões ano anterior,lucro antes imposto diminuir eur 316 milhão eur 500 milhão ano anterior
682,negative,"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .","O lucro antes de impostos foi de 4,0 milhões de euros, abaixo dos 4,9 milhões de euros.",lucro antes impostos 40 milhões euros abaixo 49 milhões euros,lucro antes imposto 40 milhão euro abaixo 49 milhão euro
683,negative,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .","O lucro antes de impostos da empresa caiu para EUR 21,1 milhões no terceiro trimestre de 2008, em comparação com EUR 35,8 milhões no período correspondente em 2007.",lucro antes impostos empresa caiu eur 211 milhões terceiro trimestre 2008 comparação eur 358 milhões período correspondente 2007,lucro antes imposto empresa cair eur 211 milhão terceiro trimestre 2008 comparação eur 358 milhão período correspondente 2007
684,neutral,"A state program has been worked out , legal provisions have been developed , and rules and normative documents have been specified for the functioning of a technological park .","Foi elaborado um programa estadual, elaborados dispositivos legais e especificados normas e documentos normativos para o funcionamento de um parque tecnológico.",elaborado programa estadual elaborados dispositivos legais especificados normas documentos normativos funcionamento parque tecnológico,elaborar programa estadual elaborar dispositivo legal especificar norma documento normativo funcionamento parque tecnológico
685,positive,"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .","Em Agosto-Outubro de 2010, o resultado da empresa antes de impostos totalizou EUR 9,6 milhões, face a EUR 0,5 milhões no período correspondente em 2009.",agostooutubro 2010 resultado empresa antes impostos totalizou eur 96 milhões face eur 05 milhões período correspondente 2009,agostooutubro 2010 resultado empresa antes imposto totalizar eur 96 milhão face eur 05 milhão período correspondente 2009
686,positive,Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,"A finlandesa Bore, propriedade da família Rettig, cresceu recentemente com a aquisição de empresas de transporte menores.",finlandesa bore propriedade família rettig cresceu recentemente aquisição empresas transporte menores,finlandesa bore propriedade famíliar rettig crescer recentemente aquisição empresa transporte pequeno
