Unnamed: 0,y,text,text_pt,finbert_sentiment,text_pt_clean,fb_new_sentiment
566,positive,"The new agreement , which expands a long-established cooperation between the companies , involves the transfer of certain engineering and documentation functions from Larox to Etteplan .","O novo acordo, que expande uma cooperação de longa data entre as empresas, envolve a transferência de certas funções de engenharia e documentação da Larox para a Etteplan.",POSITIVE,novo acordo expande cooperação longa data empresas envolve transferência certas funções engenharia documentação larox etteplan,NEUTRAL
567,positive,With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,"Com esta nomeação, o Kaupthing Bank visa coordenar ainda mais as atividades do Mercado de Capitais dentro do Grupo e melhorar o serviço geral aos clientes.",POSITIVE,nomeação kaupthing bank visa coordenar ainda atividades mercado capitais dentro grupo melhorar serviço geral clientes,NEUTRAL
568,neutral,"Cencorp , headquartered in Virkkala , Finland , develops and supplies automation solutions to the electronics and semiconductor industry that enhance productivity .","A Cencorp, sediada em Virkkala, Finlândia, desenvolve e fornece soluções de automação para a indústria de eletrônicos e semicondutores que aumentam a produtividade.",POSITIVE,cencorp sediada virkkala finlândia desenvolve fornece soluções automação indústria eletrônicos semicondutores aumentam produtividade,POSITIVE
569,neutral,"Following the increase , Huhtamaki Oyj 's registered share capital is EUR 358,706,290.00 and the number of shares outstanding is 105,501,850 .","Após o aumento, o capital social da Huhtamaki Oyj é de EUR 358.706.290,00 e o número de ações em circulação é de 105.501.850.",POSITIVE,após aumento capital social huhtamaki oyj eur 35870629000 número ações circulação 105501850,POSITIVE
570,neutral,"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .","Após este aumento, o capital social registrado da Huhtamaki é de EUR360,62 milhões e o número de ações em circulação é de 106.063.320.",POSITIVE,após aumento capital social registrado huhtamaki eur36062 milhões número ações circulação 106063320,POSITIVE
571,neutral,"The company has also supplied more than 200 MW of power generating equipment for a number of projects in Papua New Guinea , including 12 engines of the Wartsila 32 type to Lihir Gold .","A empresa também forneceu mais de 200 MW de equipamentos de geração de energia para vários projetos em Papua-Nova Guiné, incluindo 12 motores do tipo Wartsila 32 para Lihir Gold.",POSITIVE,empresa forneceu 200 mw equipamentos geração energia vários projetos papuanova guiné incluindo 12 motores tipo wartsila 32 lihir gold,POSITIVE
572,neutral,"Under the agreement , Pfizer has been funding Biotie 's research activities on the PDE10 phosphodiesterase 10 inhibitor program since its start in late 2006 and has the sole authority to develop discovered compounds .","Sob o acordo, a Pfizer tem financiado as atividades de pesquisa da Biotie sobre o programa de inibidores da fosfodiesterase 10 PDE10 desde seu início no final de 2006 e tem autoridade única para desenvolver compostos descobertos.",POSITIVE,sob acordo pfizer financiado atividades pesquisa biotie sobre programa inibidores fosfodiesterase 10 pde10 desde início final 2006 autoridade única desenvolver compostos descobertos,NEUTRAL
573,neutral,"When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights .","Quando o mercado a termo OMX vencer em 16 de maio de 2008, a participação direta da Novator Finland Oy na Amer Sports Corporation excederá um quinto de 1 a 5 das ações e direitos de voto da empresa.",NEGATIVE,mercado termo omx vencer 16 maio 2008 participação direta novator finland oy amer sports corporation excederá quinto 1 5 ações direitos voto empresa,NEGATIVE
574,positive,"To prove the efficiency of the China Mobile system , Rod Baber , an English climber , climbed to the Mount Everest summit and successfully made calls .","Para provar a eficiência do sistema China Mobile, Rod Baber, um alpinista inglês, escalou o cume do Monte Everest e fez ligações com sucesso.",POSITIVE,provar eficiência sistema china mobile rod baber alpinista inglês escalou cume monte everest fez ligações sucesso,NEUTRAL
575,neutral,"`` These tests are part of a larger campaign which includes various customer trials and demonstrations to make LTE on 800 MHz commercially viable by this summer , '' Nokia Siemens head of LTE business line , Reino Tammela , said .","""Esses testes são parte de uma campanha maior que inclui vários testes e demonstrações de clientes para tornar o LTE em 800 MHz comercialmente viável neste verão"", disse o chefe da linha de negócios de LTE da Nokia Siemens, Reino Tammela.",POSITIVE,testes parte campanha maior inclui vários testes demonstrações clientes tornar lte 800 mhz comercialmente viável neste verão disse chefe linha negócios lte nokia siemens reino tammela,NEUTRAL
576,positive,"Finnish Ahlstrom Corporation will double its investments in a new specialty glassfiber reinforcement plant in South Carolina , in the US .","A finlandesa Ahlstrom Corporation dobrará seus investimentos em uma nova planta de reforço de fibra de vidro especial na Carolina do Sul, nos Estados Unidos.",POSITIVE,finlandesa ahlstrom corporation dobrará investimentos nova planta reforço fibra vidro especial carolina sul estados unidos,POSITIVE
577,neutral,"Helsinki on October 22 , 2008 SSH COMMUNICATIONS SECURITY CORP Board of Directors For further information , please contact : Tomi Laamanen , Chairman , tel. +358 0 400 609 544 Distribution : NASDAQ OMX Helsinki Ltd. .","Helsinque em 22 de outubro de 2008 SSH COMMUNICATIONS SECURITY CORP Conselho de Administração Para mais informações, por favor, contate: Tomi Laamanen, Presidente, tel. +358 0 400 609 544 Distribuição: NASDAQ OMX Helsinki Ltd..",NEUTRAL,helsinque 22 outubro 2008 ssh communications security corp conselho administração informações favor contate tomi laamanen presidente tel 358 0 400 609 544 distribuição nasdaq omx helsinki ltd,NEUTRAL
578,neutral,Patrizia adds the acquisition to a portfolio already worth EUR3bn .,Patrizia adiciona a aquisição a um portfólio que já vale 3 bilhões de euros.,POSITIVE,patrizia adiciona aquisição portfólio vale 3 bilhões euros,POSITIVE
579,positive,Sales rose to 300.9 mln eur compared with last year 's 276.1 mln eur and in line with 299 mln eur consensus figure .,"As vendas subiram para 300,9 milhões de euros em comparação com os 276,1 milhões de euros do ano passado e em linha com o consenso de 299 milhões de euros.",POSITIVE,vendas subiram 3009 milhões euros comparação 2761 milhões euros ano passado linha consenso 299 milhões euros,POSITIVE
580,positive,The contract was signed in August with Papua New Guinea-based Lihir Gold Ltd ASX : LGL .,"O contrato foi assinado em agosto com a Lihir Gold Ltd ASX: LGL, de Papua Nova Guiné.",NEUTRAL,contrato assinado agosto lihir gold ltd asx lgl papua nova guiné,NEUTRAL
581,neutral,"The offer of some 30 million shares aimed to raise more than  x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said .","A oferta de cerca de 30 milhões de ações com o objetivo de levantar mais de x20ac 500 milhões de US $ 640 milhões, estava prevista para ser concluída em 9 de outubro, Outokumpu disse.",POSITIVE,oferta cerca 30 milhões ações objetivo levantar x20ac 500 milhões us 640 milhões prevista concluída 9 outubro outokumpu disse,NEUTRAL
582,positive,"`` Our extensive co-operation will also bolster SysOpen Digia 's position in the domestic operator market , '' Kallioranta adds .","""Nossa ampla cooperação também fortalecerá a posição da SysOpen Digia no mercado de operadoras domésticas"", acrescentou Kallioranta.",POSITIVE,ampla cooperação fortalecerá posição sysopen digia mercado operadoras domésticas acrescentou kallioranta,POSITIVE
583,positive,"`` With this agreement , we can continue our good cooperationand at the same time release capital that has been tied up in ourmachinery operation .","`` Com este acordo, podemos continuar nossa boa cooperação e ao mesmo tempo liberar capital que foi amarrado em nossa operação de máquinas.",POSITIVE,acordo podemos continuar boa cooperação tempo liberar capital amarrado operação máquinas,NEUTRAL
584,positive,"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products .","Theodosopoulos disse que a Tellabs pode ser valiosa para a Nokia Siemens ou Nortel devido ao seu ""status de fornecedor líder"" com a Verizon, junto com produtos de alto crescimento.",POSITIVE,theodosopoulos disse tellabs pode valiosa nokia siemens nortel devido status fornecedor líder verizon junto produtos alto crescimento,POSITIVE
585,positive,"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services .","Conseguimos aumentar nossa participação no mercado de apartamentos vendidos '', comenta o Sr. Kari Kauniskangas, Chefe da YIT International Construction Services.",POSITIVE,conseguimos aumentar participação mercado apartamentos vendidos comenta sr kari kauniskangas chefe yit international construction services,POSITIVE
586,positive,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .","Com a CapMan como parceiro, seremos capazes de desenvolver ainda mais nossos negócios e continuar a nos concentrar em fornecer serviços de restaurante de qualidade para nossos clientes '', disse Christopher Wynne, CEO da Papa John 's Russia.",POSITIVE,capman parceiro capazes desenvolver ainda negócios continuar concentrar fornecer serviços restaurante qualidade clientes disse christopher wynne ceo papa john s russia,NEUTRAL
587,positive,"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .","A Finnish Suominen Corporation, especializada em lenços umedecidos, não tecidos e embalagens flexíveis, registrou vendas líquidas de EUR 44,1 milhões no segundo trimestre de 2010, ante EUR 43,3 milhões no segundo trimestre de 2009.",POSITIVE,finnish suominen corporation especializada lenços umedecidos tecidos embalagens flexíveis registrou vendas líquidas eur 441 milhões segundo trimestre 2010 ante eur 433 milhões segundo trimestre 2009,POSITIVE
588,positive,"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .","A desenvolvedora finlandesa de software de telecomunicações Tecnomen Oyj disse em 5 de dezembro de 2006 que ganhou um pedido de US $ 3,3 milhões (2,5 milhões de euros) para fornecer uma expansão dos sistemas de cobrança e mensagens para as redes móveis e fixas da Brasil Telecom.",POSITIVE,desenvolvedora finlandesa software telecomunicações tecnomen oyj disse 5 dezembro 2006 ganhou pedido us 33 milhões 25 milhões euros fornecer expansão sistemas cobrança mensagens redes móveis fixas brasil telecom,NEUTRAL
